Spieler,Pos,Team,Year,GP,G,SOG,S%,SOG/GP,A,PTS,P/GP,PIM Total,+/-,A1,A2,GWG,EQG,EQA,PPG,PPA,SHG,SHA,2' ,5',10',GM,MP,PS,PSG,PSM,PS%,GWG PS,Number of year
Macenauer Maxime,Forward,EHC Biel,ls/15,36,,,,,,,,,,10.0,3.0,0.0,6.0,7.0,1.0,6.0,0.0,0.0,,,,,,,,,,,1
Macenauer Maxime,Forward,EHC Biel,ry/15,36,,,,,13.0,20.0,0.56,55.0,-12.0,,,,,,,,,,,,,,,,,,,,1
Macenauer Maxime,Forward,EHC Biel,ts/15,36,7.0,74.0,9.46,2.06,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0,0.0,1
Malgin Denis,Forward,ZSC Lions,es/14,23,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,,,,,,1
Malgin Denis,Forward,ZSC Lions,es/15,38,,,,,,,,,,,,,,,,,,,6.0,0.0,0.0,0.0,0.0,,,,,,1
Malgin Denis,Forward,ZSC Lions,ls/14,23,,,,,,,,,,4.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,,,,,,,,,,,1
Malgin Denis,Forward,ZSC Lions,ls/15,38,,,,,,,,,,6.0,6.0,2.0,3.0,8.0,2.0,4.0,0.0,0.0,,,,,,,,,,,1
Malgin Denis,Forward,ZSC Lions,ry/14,23,,,,,6.0,8.0,0.35,6.0,4.0,,,,,,,,,,,,,,,,,,,,1
Malgin Denis,Forward,ZSC Lions,ry/15,38,,,,,12.0,17.0,0.45,12.0,5.0,,,,,,,,,,,,,,,,,,,,1
Malgin Denis,Forward,ZSC Lions,ts/14,23,2.0,34.0,5.88,1.48,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-,0.0,1
Malgin Denis,Forward,ZSC Lions,ts/15,38,5.0,66.0,7.58,1.74,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0,0.0,1
Malik Marek,Defender,Genève-Servette HC,es/09,25,,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,,,,,,1
Malik Marek,Defender,Genève-Servette HC,ls/09,25,,,,,,,,,,3.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,1
Malik Marek,Defender,Genève-Servette HC,ry/09,25,,,,,4.0,4.0,0.16,10.0,-2.0,,,,,,,,,,,,,,,,,,,,1
Malik Marek,Defender,Genève-Servette HC,ts/09,25,0.0,22.0,0,0.88,,,,,,,,,,,,,,,,,,,,,,,,,1
Maneluk Mike,Forward,HC Ambri-Piotta,es/09,1,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,,,,,,1
Maneluk Mike,Forward,HC Ambri-Piotta,ls/09,1,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Maneluk Mike,Forward,HC Ambri-Piotta,ry/09,1,,,,,0.0,0.0,0.0,4.0,-1.0,,,,,,,,,,,,,,,,,,,,1
Maneluk Mike,Forward,HC Ambri-Piotta,ts/09,1,0.0,1.0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1
Maneluk Mike,Forward,HC Lugano,es/08,2,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,1
Maneluk Mike,Forward,HC Lugano,ls/08,2,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Maneluk Mike,Forward,HC Lugano,ry/08,2,,,,,0.0,0.0,0.0,2.0,-1.0,,,,,,,,,,,,,,,,,,,,1
Maneluk Mike,Forward,HC Lugano,ts/08,2,0.0,3.0,0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,1
Marcati Lorenzo,Forward,HC Lugano,es/10,1,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,1
Marcati Lorenzo,Forward,HC Lugano,ls/10,1,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Marcati Lorenzo,Forward,HC Lugano,ry/10,1,,,,,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,1
Marcati Lorenzo,Forward,HC Lugano,ts/10,1,0.0,0.0,-,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1
Marchon Marc,Forward,EV Zug,es/13,3,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,1
Marchon Marc,Forward,EV Zug,es/14,4,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,1
Marchon Marc,Forward,EV Zug,es/15,27,,,,,,,,,,,,,,,,,,,6.0,2.0,0.0,2.0,0.0,,,,,,1
Marchon Marc,Forward,EV Zug,ls/13,3,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Marchon Marc,Forward,EV Zug,ls/14,4,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Marchon Marc,Forward,EV Zug,ls/15,27,,,,,,,,,,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Marchon Marc,Forward,EV Zug,ry/13,3,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1
Marchon Marc,Forward,EV Zug,ry/14,4,,,,,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,1
Marchon Marc,Forward,EV Zug,ry/15,27,,,,,2.0,2.0,0.07,62.0,-1.0,,,,,,,,,,,,,,,,,,,,1
Marchon Marc,Forward,EV Zug,ts/13,3,0.0,2.0,0,0.67,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-,0.0,1
Marchon Marc,Forward,EV Zug,ts/14,4,0.0,2.0,0,0.5,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-,0.0,1
Marchon Marc,Forward,EV Zug,ts/15,27,0.0,14.0,0,0.52,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-,0.0,1
Marchon Nathan,Forward,Fribourg-Gottéron,es/14,2,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,1
Marchon Nathan,Forward,Fribourg-Gottéron,es/15,22,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,1
Marchon Nathan,Forward,Fribourg-Gottéron,ls/14,2,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Marchon Nathan,Forward,Fribourg-Gottéron,ls/15,22,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Marchon Nathan,Forward,Fribourg-Gottéron,ry/14,2,,,,,0.0,0.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,,,,,,1
Marchon Nathan,Forward,Fribourg-Gottéron,ry/15,22,,,,,0.0,0.0,0.0,0.0,-3.0,,,,,,,,,,,,,,,,,,,,1
Marchon Nathan,Forward,Fribourg-Gottéron,ts/14,2,0.0,2.0,0,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-,0.0,1
Marchon Nathan,Forward,Fribourg-Gottéron,ts/15,22,0.0,2.0,0,0.09,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-,0.0,1
Maret Mathieu,Defender,Fribourg-Gottéron,es/14,3,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,1
Maret Mathieu,Defender,Fribourg-Gottéron,es/15,50,,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,,,,,,1
Maret Mathieu,Defender,Fribourg-Gottéron,ls/14,3,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Maret Mathieu,Defender,Fribourg-Gottéron,ls/15,50,,,,,,,,,,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Maret Mathieu,Defender,Fribourg-Gottéron,ry/14,3,,,,,1.0,1.0,0.33,0.0,1.0,,,,,,,,,,,,,,,,,,,,1
Maret Mathieu,Defender,Fribourg-Gottéron,ry/15,50,,,,,4.0,4.0,0.08,10.0,3.0,,,,,,,,,,,,,,,,,,,,1
Maret Mathieu,Defender,Fribourg-Gottéron,ts/14,3,0.0,0.0,-,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-,0.0,1
Maret Mathieu,Defender,Fribourg-Gottéron,ts/15,50,0.0,48.0,0,0.96,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-,0.0,1
Maret Mathieu,Defender,HC Davos,es/09,1,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,1
Maret Mathieu,Defender,HC Davos,ls/09,1,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Maret Mathieu,Defender,HC Davos,ry/09,1,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1
Maret Mathieu,Defender,HC Davos,ts/09,1,0.0,0.0,-,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1
Marghitola Daniele,Defender,Fribourg-Gottéron,es/14,1,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,1
Marghitola Daniele,Defender,Fribourg-Gottéron,ls/14,1,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Marghitola Daniele,Defender,Fribourg-Gottéron,ry/14,1,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1
Marghitola Daniele,Defender,Fribourg-Gottéron,ts/14,1,0.0,0.0,-,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-,0.0,1
Marghitola Daniele,Defender,HC Ambri-Piotta,es/08,47,,,,,,,,,,,,,,,,,,,20.0,0.0,1.0,0.0,0.0,,,,,,1
Marghitola Daniele,Defender,HC Ambri-Piotta,es/09,30,,,,,,,,,,,,,,,,,,,6.0,0.0,0.0,0.0,0.0,,,,,,1
Marghitola Daniele,Defender,HC Ambri-Piotta,es/10,18,,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,,,,,,1
Marghitola Daniele,Defender,HC Ambri-Piotta,ls/08,47,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Marghitola Daniele,Defender,HC Ambri-Piotta,ls/09,30,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Marghitola Daniele,Defender,HC Ambri-Piotta,ls/10,18,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Marghitola Daniele,Defender,HC Ambri-Piotta,ry/08,47,,,,,1.0,1.0,0.02,50.0,-7.0,,,,,,,,,,,,,,,,,,,,1
Marghitola Daniele,Defender,HC Ambri-Piotta,ry/09,30,,,,,0.0,0.0,0.0,12.0,-3.0,,,,,,,,,,,,,,,,,,,,1
Marghitola Daniele,Defender,HC Ambri-Piotta,ry/10,18,,,,,0.0,0.0,0.0,10.0,-4.0,,,,,,,,,,,,,,,,,,,,1
Marghitola Daniele,Defender,HC Ambri-Piotta,ts/08,47,0.0,21.0,0,0.45,,,,,,,,,,,,,,,,,,,,,,,,,1
Marghitola Daniele,Defender,HC Ambri-Piotta,ts/09,30,0.0,8.0,0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,1
Marghitola Daniele,Defender,HC Ambri-Piotta,ts/10,18,0.0,4.0,0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,1
Marha Josef,Forward,HC Davos,es/08,49,,,,,,,,,,,,,,,,,,,22.0,0.0,0.0,0.0,0.0,,,,,,1
Marha Josef,Forward,HC Davos,es/09,48,,,,,,,,,,,,,,,,,,,15.0,0.0,0.0,0.0,0.0,,,,,,1
Marha Josef,Forward,HC Davos,es/10,44,,,,,,,,,,,,,,,,,,,12.0,0.0,1.0,0.0,0.0,,,,,,1
Marha Josef,Forward,HC Davos,es/11,40,,,,,,,,,,,,,,,,,,,8.0,0.0,0.0,0.0,0.0,,,,,,1
Marha Josef,Forward,HC Davos,es/12,45,,,,,,,,,,,,,,,,,,,6.0,0.0,0.0,0.0,0.0,,,,,,1
Marha Josef,Forward,HC Davos,ls/08,49,,,,,,,,,,8.0,6.0,2.0,8.0,10.0,3.0,4.0,0.0,0.0,,,,,,,,,,,1
Marha Josef,Forward,HC Davos,ls/09,48,,,,,,,,,,14.0,8.0,1.0,8.0,16.0,1.0,6.0,2.0,0.0,,,,,,,,,,,1
Marha Josef,Forward,HC Davos,ls/10,44,,,,,,,,,,13.0,2.0,1.0,5.0,8.0,2.0,4.0,0.0,3.0,,,,,,,,,,,1
Marha Josef,Forward,HC Davos,ls/11,40,,,,,,,,,,4.0,4.0,0.0,5.0,8.0,4.0,0.0,0.0,0.0,,,,,,,,,,,1
Marha Josef,Forward,HC Davos,ls/12,45,,,,,,,,,,5.0,7.0,0.0,4.0,11.0,0.0,1.0,0.0,0.0,,,,,,,,,,,1
Marha Josef,Forward,HC Davos,ry/08,49,,,,,14.0,25.0,0.51,44.0,5.0,,,,,,,,,,,,,,,,,,,,1
Marha Josef,Forward,HC Davos,ry/09,48,,,,,22.0,33.0,0.69,30.0,33.0,,,,,,,,,,,,,,,,,,,,1
Marha Josef,Forward,HC Davos,ry/10,44,,,,,15.0,22.0,0.5,34.0,29.0,,,,,,,,,,,,,,,,,,,,1
Marha Josef,Forward,HC Davos,ry/11,40,,,,,8.0,17.0,0.42,16.0,23.0,,,,,,,,,,,,,,,,,,,,1
Marha Josef,Forward,HC Davos,ry/12,45,,,,,12.0,16.0,0.36,12.0,0.0,,,,,,,,,,,,,,,,,,,,1
Marha Josef,Forward,HC Davos,ts/08,49,11.0,64.0,17.19,1.31,,,,,,,,,,,,,,,,,,,,,,,,,1
Marha Josef,Forward,HC Davos,ts/09,48,11.0,62.0,17.74,1.29,,,,,,,,,,,,,,,,,,,,,,,,,1
Marha Josef,Forward,HC Davos,ts/10,44,7.0,63.0,11.11,1.43,,,,,,,,,,,,,,,,,,,,,,,,,1
Marha Josef,Forward,HC Davos,ts/11,40,9.0,62.0,14.52,1.55,,,,,,,,,,,,,,,,,,,,,,,,,1
Marha Josef,Forward,HC Davos,ts/12,45,4.0,65.0,6.15,1.44,,,,,,,,,,,,,,,,,,,,,,,,,1
Marolf Mike,Defender,SCL Tigers,es/08,2,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,1
Marolf Mike,Defender,SCL Tigers,es/10,12,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,1
Marolf Mike,Defender,SCL Tigers,ls/08,2,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Marolf Mike,Defender,SCL Tigers,ls/10,12,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Marolf Mike,Defender,SCL Tigers,ry/08,2,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1
Marolf Mike,Defender,SCL Tigers,ry/10,12,,,,,0.0,0.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,1
Marolf Mike,Defender,SCL Tigers,ts/08,2,0.0,0.0,-,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1
Marolf Mike,Defender,SCL Tigers,ts/10,12,0.0,0.0,-,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1
Martensson Tony,Forward,HC Lugano,es/15,42,,,,,,,,,,,,,,,,,,,11.0,0.0,0.0,0.0,0.0,,,,,,1
Martensson Tony,Forward,HC Lugano,ls/15,42,,,,,,,,,,13.0,11.0,0.0,8.0,17.0,3.0,6.0,0.0,1.0,,,,,,,,,,,1
Martensson Tony,Forward,HC Lugano,ry/15,42,,,,,24.0,35.0,0.83,22.0,15.0,,,,,,,,,,,,,,,,,,,,1
Martensson Tony,Forward,HC Lugano,ts/15,42,11.0,76.0,14.47,1.81,,,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,66.67,0.0,1
Marti Aurélien,Defender,Lausanne HC,es/14,3,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,1
Marti Aurélien,Defender,Lausanne HC,ls/14,3,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Marti Aurélien,Defender,Lausanne HC,ry/14,3,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1
Marti Aurélien,Defender,Lausanne HC,ts/14,3,0.0,0.0,-,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-,0.0,1
Marti Christian,Defender,Genève-Servette HC,es/13,50,,,,,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,,,,,,1
Marti Christian,Defender,Genève-Servette HC,es/14,32,,,,,,,,,,,,,,,,,,,10.0,0.0,0.0,0.0,0.0,,,,,,1
Marti Christian,Defender,Genève-Servette HC,ls/13,50,,,,,,,,,,6.0,2.0,1.0,4.0,6.0,0.0,2.0,0.0,0.0,,,,,,,,,,,1
Marti Christian,Defender,Genève-Servette HC,ls/14,32,,,,,,,,,,1.0,6.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,,,,,,,,,,,1
Marti Christian,Defender,Genève-Servette HC,ry/13,50,,,,,8.0,12.0,0.24,24.0,8.0,,,,,,,,,,,,,,,,,,,,1
Marti Christian,Defender,Genève-Servette HC,ry/14,32,,,,,7.0,8.0,0.25,20.0,6.0,,,,,,,,,,,,,,,,,,,,1
Marti Christian,Defender,Genève-Servette HC,ts/13,50,4.0,58.0,6.90,1.16,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-,0.0,1
Marti Christian,Defender,Genève-Servette HC,ts/14,32,1.0,43.0,2.33,1.34,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-,0.0,1
Marti Christian,Defender,Kloten Flyers,es/11,41,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,,,,,,1
Marti Christian,Defender,Kloten Flyers,ls/11,41,,,,,,,,,,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Marti Christian,Defender,Kloten Flyers,ry/11,41,,,,,2.0,2.0,0.05,6.0,2.0,,,,,,,,,,,,,,,,,,,,1
Marti Christian,Defender,Kloten Flyers,ts/11,41,0.0,29.0,0,0.71,,,,,,,,,,,,,,,,,,,,,,,,,1
Martschini Lino,Forward,EV Zug,es/12,39,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,,,,,,1
Martschini Lino,Forward,EV Zug,es/13,50,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,1
Martschini Lino,Forward,EV Zug,es/14,50,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,1
Martschini Lino,Forward,EV Zug,es/15,50,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,,,,,,1
Martschini Lino,Forward,EV Zug,ls/12,39,,,,,,,,,,11.0,2.0,3.0,12.0,12.0,5.0,1.0,0.0,0.0,,,,,,,,,,,1
Martschini Lino,Forward,EV Zug,ls/13,50,,,,,,,,,,5.0,7.0,3.0,12.0,8.0,3.0,4.0,0.0,0.0,,,,,,,,,,,1
Martschini Lino,Forward,EV Zug,ls/14,50,,,,,,,,,,14.0,10.0,5.0,19.0,18.0,3.0,6.0,1.0,0.0,,,,,,,,,,,1
Martschini Lino,Forward,EV Zug,ls/15,50,,,,,,,,,,14.0,14.0,4.0,19.0,17.0,7.0,11.0,0.0,0.0,,,,,,,,,,,1
Martschini Lino,Forward,EV Zug,ry/12,39,,,,,13.0,30.0,0.77,4.0,5.0,,,,,,,,,,,,,,,,,,,,1
Martschini Lino,Forward,EV Zug,ry/13,50,,,,,12.0,27.0,0.54,2.0,4.0,,,,,,,,,,,,,,,,,,,,1
Martschini Lino,Forward,EV Zug,ry/14,50,,,,,24.0,47.0,0.94,2.0,27.0,,,,,,,,,,,,,,,,,,,,1
Martschini Lino,Forward,EV Zug,ry/15,50,,,,,28.0,54.0,1.08,6.0,6.0,,,,,,,,,,,,,,,,,,,,1
Martschini Lino,Forward,EV Zug,ts/12,39,17.0,80.0,21.25,2.05,,,,,,,,,,,,,,,,,,,,,,,,,1
Martschini Lino,Forward,EV Zug,ts/13,50,15.0,146.0,10.27,2.92,,,,,,,,,,,,,,,,,,,,7.0,1.0,6.0,14.29,0.0,1
Martschini Lino,Forward,EV Zug,ts/14,50,23.0,160.0,14.38,3.2,,,,,,,,,,,,,,,,,,,,8.0,5.0,3.0,62.5,0.0,1
Martschini Lino,Forward,EV Zug,ts/15,50,26.0,183.0,14.21,3.66,,,,,,,,,,,,,,,,,,,,7.0,3.0,4.0,42.86,1.0,1
Marzan Nicolas,Defender,SC Rapperswil-Jona Lakers,es/11,28,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,1
Marzan Nicolas,Defender,SC Rapperswil-Jona Lakers,es/12,9,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,1
Marzan Nicolas,Defender,SC Rapperswil-Jona Lakers,ls/11,28,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Marzan Nicolas,Defender,SC Rapperswil-Jona Lakers,ls/12,9,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Marzan Nicolas,Defender,SC Rapperswil-Jona Lakers,ry/11,28,,,,,0.0,0.0,0.0,2.0,-4.0,,,,,,,,,,,,,,,,,,,,1
Marzan Nicolas,Defender,SC Rapperswil-Jona Lakers,ry/12,9,,,,,0.0,0.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,,,,,,1
Marzan Nicolas,Defender,SC Rapperswil-Jona Lakers,ts/11,28,0.0,4.0,0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,1
Marzan Nicolas,Defender,SC Rapperswil-Jona Lakers,ts/12,9,0.0,2.0,0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,1
Matewa Tony,Defender,Fribourg-Gottéron,es/14,2,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,1
Matewa Tony,Defender,Fribourg-Gottéron,ls/14,2,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Matewa Tony,Defender,Fribourg-Gottéron,ry/14,2,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1
Matewa Tony,Defender,Fribourg-Gottéron,ts/14,2,0.0,0.0,-,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-,0.0,1
Matthews Auston,Forward,ZSC Lions,es/15,36,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,,,,,,1
Matthews Auston,Forward,ZSC Lions,ls/15,36,,,,,,,,,,13.0,9.0,6.0,19.0,13.0,5.0,9.0,0.0,0.0,,,,,,,,,,,1
Matthews Auston,Forward,ZSC Lions,ry/15,36,,,,,22.0,46.0,1.28,6.0,16.0,,,,,,,,,,,,,,,,,,,,1
Matthews Auston,Forward,ZSC Lions,ts/15,36,24.0,129.0,18.60,3.58,,,,,,,,,,,,,,,,,,,,3.0,1.0,2.0,33.33,0.0,1
Mattioli Daniele,Defender,HC Ambri-Piotta,es/08,18,,,,,,,,,,,,,,,,,,,11.0,0.0,0.0,0.0,0.0,,,,,,1
Mattioli Daniele,Defender,HC Ambri-Piotta,es/09,31,,,,,,,,,,,,,,,,,,,9.0,0.0,0.0,0.0,0.0,,,,,,1
Mattioli Daniele,Defender,HC Ambri-Piotta,ls/08,18,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Mattioli Daniele,Defender,HC Ambri-Piotta,ls/09,31,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,1
Mattioli Daniele,Defender,HC Ambri-Piotta,ry/08,18,,,,,0.0,0.0,0.0,22.0,-7.0,,,,,,,,,,,,,,,,,,,,1
Mattioli Daniele,Defender,HC Ambri-Piotta,ry/09,31,,,,,1.0,2.0,0.06,18.0,-15.0,,,,,,,,,,,,,,,,,,,,1
Mattioli Daniele,Defender,HC Ambri-Piotta,ts/08,18,0.0,12.0,0,0.67,,,,,,,,,,,,,,,,,,,,,,,,,1
Mattioli Daniele,Defender,HC Ambri-Piotta,ts/09,31,1.0,12.0,8.33,0.39,,,,,,,,,,,,,,,,,,,,,,,,,1
Mauldin Greg,Forward,Fribourg-Gottéron,es/12,39,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,,,,,,1
Mauldin Greg,Forward,Fribourg-Gottéron,es/13,43,,,,,,,,,,,,,,,,,,,9.0,0.0,0.0,0.0,0.0,,,,,,1
Mauldin Greg,Forward,Fribourg-Gottéron,es/14,40,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,,,,,,1
Mauldin Greg,Forward,Fribourg-Gottéron,es/15,28,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,1
Mauldin Greg,Forward,Fribourg-Gottéron,ls/12,39,,,,,,,,,,5.0,3.0,4.0,7.0,6.0,6.0,1.0,0.0,1.0,,,,,,,,,,,1
Mauldin Greg,Forward,Fribourg-Gottéron,ls/13,43,,,,,,,,,,10.0,5.0,2.0,11.0,12.0,2.0,3.0,0.0,0.0,,,,,,,,,,,1
Mauldin Greg,Forward,Fribourg-Gottéron,ls/14,40,,,,,,,,,,12.0,5.0,3.0,14.0,16.0,2.0,1.0,2.0,0.0,,,,,,,,,,,1
Mauldin Greg,Forward,Fribourg-Gottéron,ls/15,28,,,,,,,,,,9.0,4.0,2.0,4.0,11.0,5.0,2.0,2.0,0.0,,,,,,,,,,,1
Mauldin Greg,Forward,Fribourg-Gottéron,ry/12,39,,,,,8.0,21.0,0.54,8.0,-1.0,,,,,,,,,,,,,,,,,,,,1
Mauldin Greg,Forward,Fribourg-Gottéron,ry/13,43,,,,,15.0,28.0,0.65,18.0,2.0,,,,,,,,,,,,,,,,,,,,1
Mauldin Greg,Forward,Fribourg-Gottéron,ry/14,40,,,,,17.0,35.0,0.88,8.0,7.0,,,,,,,,,,,,,,,,,,,,1
Mauldin Greg,Forward,Fribourg-Gottéron,ry/15,28,,,,,13.0,24.0,0.86,0.0,-2.0,,,,,,,,,,,,,,,,,,,,1
Mauldin Greg,Forward,Fribourg-Gottéron,ts/12,39,13.0,111.0,11.71,2.85,,,,,,,,,,,,,,,,,,,,,,,,,1
Mauldin Greg,Forward,Fribourg-Gottéron,ts/13,43,13.0,126.0,10.32,2.93,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-,0.0,1
Mauldin Greg,Forward,Fribourg-Gottéron,ts/14,40,18.0,144.0,12.5,3.6,,,,,,,,,,,,,,,,,,,,8.0,3.0,5.0,37.5,1.0,1
Mauldin Greg,Forward,Fribourg-Gottéron,ts/15,28,11.0,62.0,17.74,2.21,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-,0.0,1
