Spieler,Pos,Team,Year,GP,G,SOG,S%,SOG/GP,A,PTS,P/GP,PIM Total,+/-,A1,A2,GWG,EQG,EQA,PPG,PPA,SHG,SHA,2' ,5',10',GM,MP,PS,PSG,PSM,PS%,GWG PS,Number of year
Sindel Jakub,-,Kloten Flyers,11-12,5,0,6,0,1.2,2,2,0.4,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,1
Siren Niki,Defender,SC Rapperswil-Jona Lakers,08-09,44,8,56,14.29,1.27,13,21,0.48,26,-1,7,6,1,7,11,1,2,0,0,13,0,0,0,0,,,,,,1
Siren Niki,Defender,SC Rapperswil-Jona Lakers,09-10,48,6,48,12.5,1.0,8,14,0.29,28,1,3,5,0,6,6,0,2,0,0,14,0,0,0,0,,,,,,1
Siren Niki,Defender,SC Rapperswil-Jona Lakers,10-11,41,7,41,17.07,1.0,3,10,0.24,26,-16,3,0,0,6,2,1,1,0,0,13,0,0,0,0,,,,,,1
Siren Niki,Defender,SC Rapperswil-Jona Lakers,11-12,15,0,6,0,0.4,1,1,0.07,33,-3,0,1,0,0,1,0,0,0,0,4,1,0,1,0,,,,,,1
Sitje Fredrik,Forward,ZSC Lions,14-15,8,0,7,0,0.88,0,0,0.0,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,-,0.0,1
Slater Jim,Forward,Genève-Servette HC,15-16,32,15,65,23.08,2.03,13,28,0.88,22,7,10,3,3,11,10,3,3,1,0,11,0,0,0,0,0.0,0.0,0.0,-,0.0,1
Smith Derek,Defender,ZSC Lions,14-15,25,3,33,9.09,1.32,2,5,0.2,4,10,0,2,0,3,1,0,1,0,0,2,0,0,0,0,0.0,0.0,0.0,-,0.0,1
Smith Trevor,Forward,SC Bern,15-16,17,3,30,10,1.76,2,5,0.29,14,-12,1,1,0,3,1,0,1,0,0,2,0,1,0,0,2.0,1.0,1.0,50,0.0,1
Snell Wesley,Defender,EV Zug,09-10,47,2,54,3.70,1.15,5,7,0.15,126,4,2,3,1,2,5,0,0,0,0,43,0,4,0,0,,,,,,1
Snell Wesley,Defender,EV Zug,10-11,50,1,43,2.33,0.86,8,9,0.18,100,6,4,4,0,1,8,0,0,0,0,30,0,4,0,0,,,,,,1
Snell Wesley,Defender,Fribourg-Gottéron,08-09,50,3,66,4.55,1.32,11,14,0.28,58,3,6,5,1,1,8,2,2,0,1,29,0,0,0,0,,,,,,1
Sondell Daniel,Defender,EV Zug,14-15,46,6,95,6.32,2.07,30,36,0.78,6,17,17,13,0,4,14,2,15,0,1,3,0,0,0,0,0.0,0.0,0.0,-,0.0,1
Sondell Daniel,Defender,EV Zug,15-16,48,4,108,3.70,2.25,34,38,0.79,10,1,13,21,0,0,18,4,16,0,0,5,0,0,0,0,0.0,0.0,0.0,-,0.0,1
Sonnenberg Martin,Forward,HC Ambri-Piotta,08-09,25,5,53,9.43,2.12,17,22,0.88,52,2,9,8,0,2,14,2,2,1,1,16,0,2,0,0,,,,,,1
Spezza Jason,Forward,SC Rapperswil-Jona Lakers,12-13,28,9,85,10.59,3.04,21,30,1.07,12,-7,17,4,0,6,15,3,6,0,0,6,0,0,0,0,,,,,,1
Spinner Sandro,Forward,SC Rapperswil-Jona Lakers,11-12,1,0,0,-,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1
Sprukts Janis,Forward,Fribourg-Gottéron,14-15,7,1,7,14.29,1.0,1,2,0.29,0,-3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-,0.0,1
Sprunger Julien,Forward,Fribourg-Gottéron,08-09,47,25,164,15.24,3.49,21,46,0.98,56,9,10,11,6,15,10,10,11,0,0,8,0,2,1,0,,,,,,1
Sprunger Julien,Forward,Fribourg-Gottéron,09-10,28,9,112,8.04,4.0,17,26,0.93,10,11,12,5,2,8,13,1,4,0,0,5,0,0,0,0,,,,,,1
Sprunger Julien,Forward,Fribourg-Gottéron,10-11,50,16,140,11.43,2.8,26,42,0.84,42,6,17,9,2,6,19,10,7,0,0,16,0,1,0,0,,,,,,1
Sprunger Julien,Forward,Fribourg-Gottéron,11-12,49,27,147,18.37,3.0,24,51,1.04,22,29,14,10,5,22,18,5,6,0,0,6,0,1,0,0,,,,,,1
Sprunger Julien,Forward,Fribourg-Gottéron,12-13,32,19,122,15.57,3.81,14,33,1.03,18,14,8,6,3,12,11,7,3,0,0,9,0,0,0,0,,,,,,1
Sprunger Julien,Forward,Fribourg-Gottéron,13-14,49,12,130,9.23,2.65,21,33,0.67,32,-3,7,14,0,9,13,3,8,0,0,11,0,1,0,0,5.0,2.0,3.0,40,0.0,1
Sprunger Julien,Forward,Fribourg-Gottéron,14-15,50,14,143,9.79,2.86,26,40,0.8,18,-3,17,9,1,8,15,6,11,0,0,9,0,0,0,0,8.0,2.0,6.0,25,0.0,1
Sprunger Julien,Forward,Fribourg-Gottéron,15-16,43,25,120,20.83,2.79,11,36,0.84,20,0,8,3,3,16,5,9,6,0,0,10,0,0,0,0,5.0,1.0,4.0,20,1.0,1
Spurgeon Jared,Defender,SCL Tigers,12-13,12,3,42,7.14,3.5,4,7,0.58,6,-9,3,1,0,1,1,2,3,0,0,3,0,0,0,0,,,,,,1
Spylo Ahren,Forward,EHC Biel,10-11,49,19,202,9.41,4.12,19,38,0.78,40,-17,7,12,3,7,9,10,10,2,0,10,0,2,0,0,,,,,,1
Spylo Ahren,Forward,EHC Biel,11-12,45,15,144,10.42,3.2,15,30,0.67,43,-1,10,5,4,12,12,3,3,0,0,9,1,0,0,1,,,,,,1
Spylo Ahren,Forward,EHC Biel,12-13,9,4,25,16,2.78,2,6,0.67,20,-3,2,0,2,3,1,0,1,1,0,5,0,1,0,0,,,,,,1
Spylo Ahren,Forward,EHC Biel,13-14,47,16,192,8.33,4.09,22,38,0.81,30,-10,15,7,1,9,11,7,11,0,0,15,0,0,0,0,8.0,3.0,5.0,37.5,0.0,1
Spylo Ahren,Forward,EHC Biel,14-15,45,20,156,12.82,3.47,11,31,0.69,58,-6,8,3,3,15,7,5,4,0,0,19,0,2,0,0,2.0,1.0,1.0,50,1.0,1
Spylo Ahren,Forward,EHC Biel,15-16,35,10,118,8.47,3.37,12,22,0.63,8,-9,7,5,2,7,8,3,4,0,0,4,0,0,0,0,3.0,0.0,3.0,0,0.0,1
St-Pierre Martin,Forward,Lausanne HC,14-15,3,1,6,16.67,2.0,0,1,0.33,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0,0.0,1
Stadler Livio,Defender,EV Zug,15-16,13,0,2,0,0.15,1,1,0.08,0,-1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-,0.0,1
Stafford Garrett,Defender,Genève-Servette HC,13-14,8,0,13,0,1.62,1,1,0.12,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-,0.0,1
Stalder Ralph,Defender,EHC Biel,08-09,2,0,0,-,0.0,0,0,0.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1
Stalder Ralph,Defender,Genève-Servette HC,11-12,5,2,3,66.67,0.6,0,2,0.4,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,1
Stalder Ralph,Defender,Lausanne HC,13-14,44,1,34,2.94,0.77,4,5,0.11,20,-9,2,2,0,1,1,0,3,0,0,10,0,0,0,0,0.0,0.0,0.0,-,0.0,1
Stalder Ralph,Defender,Lausanne HC,14-15,49,2,25,8,0.51,4,6,0.12,10,-6,1,3,0,2,4,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,-,0.0,1
Stalder Ralph,Defender,Lausanne HC,15-16,50,1,52,1.92,1.04,9,10,0.2,39,4,1,8,0,1,9,0,0,0,0,7,1,0,1,0,0.0,0.0,0.0,-,0.0,1
Stancescu Victor,Forward,Kloten Flyers,08-09,46,7,78,8.97,1.7,12,19,0.41,34,9,6,6,1,5,11,2,1,0,0,17,0,0,0,0,,,,,,1
Stancescu Victor,Forward,Kloten Flyers,09-10,48,19,102,18.63,2.12,7,26,0.54,42,10,4,3,0,15,5,4,2,0,0,21,0,0,0,0,,,,,,1
Stancescu Victor,Forward,Kloten Flyers,10-11,41,10,97,10.31,2.37,13,23,0.56,58,7,5,8,6,7,11,1,2,2,0,24,0,1,0,0,,,,,,1
Stancescu Victor,Forward,Kloten Flyers,11-12,48,20,103,19.42,2.15,16,36,0.75,89,9,11,5,3,13,13,6,3,1,0,32,1,0,1,0,,,,,,1
Stancescu Victor,Forward,Kloten Flyers,12-13,43,13,118,11.02,2.74,17,30,0.7,126,3,9,8,2,10,13,2,4,1,0,18,2,2,3,0,,,,,,1
Stancescu Victor,Forward,Kloten Flyers,13-14,47,12,96,12.5,2.04,10,22,0.47,71,-17,4,6,2,7,6,5,4,0,0,18,1,1,1,0,3.0,0.0,3.0,0,0.0,1
Stancescu Victor,Forward,Kloten Flyers,14-15,39,2,82,2.44,2.1,6,8,0.21,34,-1,2,4,0,2,5,0,1,0,0,17,0,0,0,0,4.0,1.0,3.0,25,0.0,1
Stancescu Victor,Forward,Kloten Flyers,15-16,2,0,3,0,1.5,0,0,0.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-,0.0,1
Stapleton Tim,Forward,HC Lugano,15-16,43,11,107,10.28,2.49,16,27,0.63,28,0,8,8,5,10,9,1,7,0,0,9,0,1,0,0,6.0,3.0,3.0,50,1.0,1
Steinauer Joel,Defender,Kloten Flyers,14-15,2,0,0,-,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-,0.0,1
Steinegger Martin,Defender,EHC Biel,08-09,26,1,33,3.03,1.27,7,8,0.31,42,-2,2,5,0,1,5,0,2,0,0,21,0,0,0,0,,,,,,1
Steinegger Martin,Defender,EHC Biel,09-10,48,4,62,6.45,1.29,10,14,0.29,112,4,4,6,1,2,6,2,4,0,0,41,0,3,0,0,,,,,,1
Steinegger Martin,Defender,EHC Biel,10-11,46,1,43,2.33,0.93,14,15,0.33,54,-8,8,6,0,0,3,1,11,0,0,27,0,0,0,0,,,,,,1
Steinegger Martin,Defender,EHC Biel,11-12,26,0,23,0,0.88,1,1,0.04,55,-3,0,1,0,0,0,0,1,0,0,10,1,1,1,0,,,,,,1
Steiner Adrian,Forward,SCL Tigers,09-10,2,0,2,0,1.0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1
Steiner Adrian,Forward,SCL Tigers,10-11,1,0,0,-,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1
Steiner Adrian,Forward,SCL Tigers,11-12,1,0,0,-,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1
Steiner Daniel,Forward,EHC Biel,15-16,45,12,104,11.54,2.31,6,18,0.4,51,-13,1,5,0,5,4,7,2,0,0,13,1,0,1,0,3.0,0.0,3.0,0,0.0,1
Steiner Daniel,Forward,HC Ambri-Piotta,13-14,50,12,120,10,2.4,12,24,0.48,18,-4,9,3,2,7,8,5,4,0,0,9,0,0,0,0,3.0,0.0,3.0,0,0.0,1
Steiner Daniel,Forward,HC Ambri-Piotta,14-15,49,14,120,11.67,2.45,11,25,0.51,26,0,7,4,1,11,7,3,4,0,0,13,0,0,0,0,6.0,1.0,5.0,16.67,0.0,1
Steiner Daniel,Forward,HC Lugano,11-12,50,16,124,12.90,2.48,19,35,0.7,32,-8,10,9,1,8,14,8,5,0,0,16,0,0,0,0,,,,,,1
Steiner Daniel,Forward,HC Lugano,12-13,41,9,77,11.69,1.88,13,22,0.54,22,11,10,3,1,6,11,3,2,0,0,11,0,0,0,0,,,,,,1
Steiner Daniel,Forward,SCL Tigers,08-09,50,24,115,20.87,2.3,16,40,0.8,40,2,10,6,2,16,11,8,5,0,0,15,0,1,0,0,,,,,,1
Steiner Daniel,Forward,SCL Tigers,10-11,37,14,101,13.86,2.73,17,31,0.84,20,3,12,5,2,11,10,3,7,0,0,10,0,0,0,0,,,,,,1
Steiner Nicholas,Defender,EHC Biel,14-15,44,3,40,7.5,0.91,5,8,0.18,47,2,1,4,0,3,5,0,0,0,0,11,1,0,1,0,0.0,0.0,0.0,-,0.0,1
Steiner Nicholas,Defender,EHC Biel,15-16,33,1,55,1.82,1.67,1,2,0.06,14,-8,0,1,0,1,1,0,0,0,0,7,0,0,0,0,0.0,0.0,0.0,-,0.0,1
Steiner Nicholas,Defender,Kloten Flyers,09-10,8,0,2,0,0.25,0,0,0.0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1
Steiner Nicholas,Defender,Kloten Flyers,10-11,29,0,15,0,0.52,1,1,0.03,10,1,1,0,0,0,1,0,0,0,0,5,0,0,0,0,,,,,,1
Steiner Nicholas,Defender,Kloten Flyers,11-12,7,0,2,0,0.29,0,0,0.0,6,-3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,,,,,,1
Steiner Nicholas,Defender,Kloten Flyers,12-13,49,2,20,10,0.41,3,5,0.1,14,-1,0,3,0,2,3,0,0,0,0,7,0,0,0,0,,,,,,1
Steinmann Janick,Forward,EV Zug,08-09,49,6,41,14.63,0.84,16,22,0.45,30,14,8,8,3,6,16,0,0,0,0,15,0,0,0,0,,,,,,1
Steinmann Janick,Forward,EV Zug,09-10,49,6,90,6.67,1.84,7,13,0.27,43,-4,1,6,1,5,5,1,2,0,0,9,1,0,1,0,,,,,,1
Steinmann Janick,Forward,HC Davos,10-11,42,5,45,11.11,1.07,12,17,0.4,30,8,7,5,0,5,8,0,4,0,0,10,0,1,0,0,,,,,,1
Steinmann Janick,Forward,HC Davos,11-12,38,3,45,6.67,1.18,11,14,0.37,14,2,7,4,0,3,10,0,1,0,0,7,0,0,0,0,,,,,,1
Steinmann Janick,Forward,HC Davos,12-13,49,5,75,6.67,1.53,16,21,0.43,18,-1,8,8,2,3,10,2,6,0,0,9,0,0,0,0,,,,,,1
Steinmann Janick,Forward,HC Lugano,14-15,37,2,26,7.69,0.7,7,9,0.24,14,2,3,4,0,1,4,1,3,0,0,7,0,0,0,0,2.0,0.0,2.0,0,0.0,1
Steinmann Janick,Forward,HC Lugano,15-16,14,1,11,9.09,0.79,3,4,0.29,4,-5,2,1,0,1,2,0,1,0,0,2,0,0,0,0,0.0,0.0,0.0,-,0.0,1
Steinmann Janick,Forward,Kloten Flyers,13-14,43,3,29,10.34,0.67,7,10,0.23,38,-2,6,1,3,2,7,1,0,0,0,14,0,1,0,0,0.0,0.0,0.0,-,0.0,1
Stephan Fabian,Defender,HC Ambri-Piotta,08-09,48,0,25,0,0.52,3,3,0.06,26,-6,2,1,0,0,2,0,1,0,0,8,0,1,0,0,,,,,,1
Stephan Fabian,Defender,HC Ambri-Piotta,09-10,22,0,6,0,0.27,1,1,0.05,6,-5,1,0,0,0,1,0,0,0,0,3,0,0,0,0,,,,,,1
Sterchi Simon,Forward,SCL Tigers,12-13,26,0,11,0,0.42,2,2,0.08,2,-9,0,2,0,0,1,0,1,0,0,1,0,0,0,0,,,,,,1
Stettler Martin,Defender,SC Bern,09-10,40,1,24,4.17,0.6,1,2,0.05,22,-8,1,0,0,0,1,1,0,0,0,11,0,0,0,0,,,,,,1
Stettler Martin,Defender,SC Bern,10-11,38,0,32,0,0.84,1,1,0.03,16,-2,0,1,0,0,0,0,1,0,0,8,0,0,0,0,,,,,,1
Stettler Martin,Defender,SCL Tigers,08-09,48,4,68,5.88,1.42,9,13,0.27,42,-2,4,5,1,1,5,3,3,0,1,21,0,0,0,0,,,,,,1
Stettler Martin,Defender,SCL Tigers,11-12,47,1,61,1.64,1.3,7,8,0.17,22,-2,2,5,0,1,1,0,6,0,0,11,0,0,0,0,,,,,,1
Stettler Martin,Defender,SCL Tigers,12-13,31,0,24,0,0.77,3,3,0.1,16,-11,1,2,0,0,3,0,0,0,0,8,0,0,0,0,,,,,,1
Stettler Martin,Defender,SCL Tigers,15-16,21,1,33,3.03,1.57,6,7,0.33,6,5,4,2,0,1,2,0,4,0,0,3,0,0,0,0,0.0,0.0,0.0,-,0.0,1
Stevenson Grant,Forward,Kloten Flyers,09-10,3,0,2,0,0.67,0,0,0.0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1
Stewart Anthony,Forward,SC Rapperswil-Jona Lakers,13-14,15,3,33,9.09,2.2,6,9,0.6,18,-2,5,1,1,2,5,1,1,0,0,4,0,1,0,0,1.0,0.0,1.0,0,0.0,1
Stirnimann Reto,Defender,HC Ambri-Piotta,08-09,50,7,72,9.72,1.44,14,21,0.42,6,-9,6,8,0,6,9,1,5,0,0,3,0,0,0,0,,,,,,1
Stirnimann Reto,Defender,HC Ambri-Piotta,09-10,50,1,44,2.27,0.88,14,15,0.3,8,-1,8,6,0,0,10,0,4,1,0,4,0,0,0,0,,,,,,1
Stirnimann Reto,Defender,HC Ambri-Piotta,10-11,47,1,25,4,0.53,2,3,0.06,12,-13,1,1,0,1,2,0,0,0,0,6,0,0,0,0,,,,,,1
Stoffel Andri,Defender,ZSC Lions,08-09,10,0,4,0,0.4,0,0,0.0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1
Stoffel Andri,Defender,ZSC Lions,09-10,49,1,16,6.25,0.33,9,10,0.2,26,8,2,7,0,1,9,0,0,0,0,13,0,0,0,0,,,,,,1
Stoffel Andri,Defender,ZSC Lions,10-11,40,0,25,0,0.62,3,3,0.08,22,-8,3,0,0,0,3,0,0,0,0,11,0,0,0,0,,,,,,1
Stoffel Andri,Defender,ZSC Lions,11-12,49,0,4,0,0.08,1,1,0.02,4,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,,,,,,1
Stoffel Andri,Defender,ZSC Lions,12-13,34,0,15,0,0.44,3,3,0.09,14,1,1,2,0,0,3,0,0,0,0,7,0,0,0,0,,,,,,1
Stoffel Andri,Defender,ZSC Lions,13-14,49,0,13,0,0.27,6,6,0.12,12,8,3,3,0,0,4,0,0,0,2,6,0,0,0,0,0.0,0.0,0.0,-,0.0,1
Stoffel Andri,Defender,ZSC Lions,14-15,44,0,15,0,0.34,4,4,0.09,14,1,0,4,0,0,4,0,0,0,0,7,0,0,0,0,0.0,0.0,0.0,-,0.0,1
Stoller Loris,Forward,EHC Biel,10-11,8,0,2,0,0.25,2,2,0.25,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,1
Stoller Loris,Forward,EHC Biel,11-12,1,0,0,-,0.0,0,0,0.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1
Stoop Lukas,Defender,HC Davos,08-09,37,2,24,8.33,0.65,6,8,0.22,8,9,4,2,1,2,5,0,1,0,0,4,0,0,0,0,,,,,,1
Stoop Lukas,Defender,HC Davos,09-10,29,2,16,12.5,0.55,2,4,0.14,6,4,1,1,1,2,2,0,0,0,0,3,0,0,0,0,,,,,,1
Stoop Lukas,Defender,HC Davos,10-11,16,1,14,7.14,0.88,2,3,0.19,4,-1,1,1,1,0,2,1,0,0,0,2,0,0,0,0,,,,,,1
Stoop Lukas,Defender,HC Davos,11-12,41,1,20,5,0.49,0,1,0.02,22,11,0,0,0,1,0,0,0,0,0,11,0,0,0,0,,,,,,1
Stoop Lukas,Defender,Kloten Flyers,12-13,28,2,32,6.25,1.14,7,9,0.32,24,8,4,3,0,2,5,0,1,0,1,12,0,0,0,0,,,,,,1
Stoop Lukas,Defender,Kloten Flyers,13-14,47,3,47,6.38,1.0,2,5,0.11,18,-1,1,1,1,3,2,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,-,0.0,1
Stoop Lukas,Defender,Kloten Flyers,14-15,6,1,6,16.67,1.0,0,1,0.17,0,-4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-,0.0,1
Stoop Lukas,Defender,Kloten Flyers,15-16,49,1,60,1.67,1.22,10,11,0.22,16,7,2,8,0,1,7,0,2,0,1,8,0,0,0,0,0.0,0.0,0.0,-,0.0,1
Streit Mark,Defender,SC Bern,12-13,32,7,98,7.14,3.06,19,26,0.81,30,20,10,9,1,5,8,1,11,1,0,10,0,1,0,0,,,,,,1
Stucki Christian,Forward,HC Ambri-Piotta,10-11,2,0,0,-,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1
Stucki Christian,Forward,HC Ambri-Piotta,11-12,16,0,9,0,0.56,1,1,0.06,6,-5,1,0,0,0,1,0,0,0,0,3,0,0,0,0,,,,,,1
Stucki Christian,Forward,HC Ambri-Piotta,14-15,32,4,37,10.81,1.16,6,10,0.31,41,-1,4,2,1,4,6,0,0,0,0,8,1,0,1,0,1.0,0.0,1.0,0,0.0,1
Stucki Christian,Forward,HC Ambri-Piotta,15-16,17,1,13,7.69,0.76,0,1,0.06,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-,0.0,1
Studer Thomas,Forward,Kloten Flyers,13-14,5,0,1,0,0.2,0,0,0.0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-,0.0,1
Studer Thomas,Forward,Kloten Flyers,14-15,1,0,0,-,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-,0.0,1
Studer Thomas,Forward,Kloten Flyers,15-16,9,0,10,0,1.11,1,1,0.11,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,-,0.0,1
Sturny Jérémy,Forward,Fribourg-Gottéron,13-14,1,0,0,-,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-,0.0,1
Stämpfli David,Defender,EHC Biel,13-14,1,0,1,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-,0.0,1
Stämpfli David,Defender,EV Zug,14-15,15,0,9,0,0.6,0,0,0.0,6,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,-,0.0,1
Suchy Radoslav,Defender,ZSC Lions,08-09,48,6,88,6.82,1.83,25,31,0.65,69,15,12,13,1,3,12,3,12,0,1,22,1,0,1,0,,,,,,1
Suchy Radoslav,Defender,ZSC Lions,09-10,44,2,92,2.17,2.09,23,25,0.57,28,-3,8,15,0,1,12,1,11,0,0,14,0,0,0,0,,,,,,1
Suri Reto,Forward,EV Zug,12-13,46,14,110,12.73,2.39,11,25,0.54,34,-1,6,5,3,7,8,6,2,1,1,17,0,0,0,0,,,,,,1
Suri Reto,Forward,EV Zug,13-14,48,12,148,8.11,3.08,24,36,0.75,28,3,16,8,3,7,14,1,9,4,1,14,0,0,0,0,4.0,0.0,4.0,0,0.0,1
Suri Reto,Forward,EV Zug,14-15,50,15,164,9.15,3.28,24,39,0.78,48,20,17,7,4,11,16,2,7,2,1,24,0,0,0,0,1.0,0.0,1.0,0,0.0,1
Suri Reto,Forward,EV Zug,15-16,48,18,132,13.64,2.75,16,34,0.71,73,7,14,2,2,14,13,2,3,2,0,19,1,1,1,0,1.0,0.0,1.0,0,0.0,1
Suri Reto,Forward,Genève-Servette HC,08-09,22,2,12,16.67,0.55,3,5,0.23,4,1,2,1,0,2,3,0,0,0,0,2,0,0,0,0,,,,,,1
Suri Reto,Forward,Genève-Servette HC,09-10,47,4,40,10,0.85,4,8,0.17,24,2,1,3,0,4,4,0,0,0,0,7,0,1,0,0,,,,,,1
Suri Reto,Forward,SC Rapperswil-Jona Lakers,10-11,49,17,78,21.79,1.59,13,30,0.61,55,-6,5,8,2,12,9,4,4,1,0,10,1,1,1,0,,,,,,1
Suri Reto,Forward,SC Rapperswil-Jona Lakers,11-12,50,11,130,8.46,2.6,12,23,0.46,59,-23,9,3,2,5,6,5,6,1,0,17,1,0,1,0,,,,,,1
Sushinsky Maxim,Forward,Fribourg-Gottéron,12-13,3,1,7,14.29,2.33,2,3,1.0,0,2,2,0,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,1
Suter Daniel,Defender,HC Lugano,09-10,3,0,0,-,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1
Suter Marco,Defender,Kloten Flyers,09-10,2,0,0,-,0.0,0,0,0.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1
Suter Pius,Forward,ZSC Lions,15-16,45,14,96,14.58,2.13,10,24,0.53,14,12,4,6,3,11,9,0,0,3,1,7,0,0,0,0,0.0,0.0,0.0,-,0.0,1
Sutter Dave,Defender,EHC Biel,15-16,50,4,76,5.26,1.52,8,12,0.24,8,-20,5,3,0,2,7,2,1,0,0,4,0,0,0,0,0.0,0.0,0.0,-,0.0,1
Sutter Dave,Defender,Fribourg-Gottéron,14-15,2,0,0,-,0.0,0,0,0.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-,0.0,1
Sutter Dave,Defender,Genève-Servette HC,12-13,3,0,1,0,0.33,0,0,0.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,1
Sutter Fabian,Forward,EHC Biel,15-16,39,4,39,10.26,1.0,3,7,0.18,20,-5,1,2,0,3,2,1,1,0,0,10,0,0,0,0,0.0,0.0,0.0,-,0.0,1
Sutter Fabian,Forward,EV Zug,10-11,50,8,52,15.38,1.04,15,23,0.46,26,8,5,10,1,7,11,1,4,0,0,8,0,1,0,0,,,,,,1
Sutter Fabian,Forward,EV Zug,11-12,47,9,35,25.71,0.74,6,15,0.32,22,8,4,2,4,8,5,1,0,0,1,11,0,0,0,0,,,,,,1
Sutter Fabian,Forward,EV Zug,12-13,49,8,41,19.51,0.84,12,20,0.41,24,-3,9,3,1,7,11,1,1,0,0,12,0,0,0,0,,,,,,1
Sutter Fabian,Forward,EV Zug,13-14,46,7,46,15.22,1.0,13,20,0.43,28,3,10,3,0,6,12,1,1,0,0,14,0,0,0,0,0.0,0.0,0.0,-,0.0,1
Sutter Fabian,Forward,EV Zug,14-15,50,9,35,25.71,0.7,9,18,0.36,14,11,4,5,0,8,9,1,0,0,0,7,0,0,0,0,0.0,0.0,0.0,-,0.0,1
Sutter Fabian,Forward,SCL Tigers,08-09,50,10,64,15.62,1.28,23,33,0.66,56,5,10,13,2,8,12,2,9,0,2,23,0,1,0,0,,,,,,1
Sutter Fabian,Forward,SCL Tigers,09-10,48,10,51,19.61,1.06,14,24,0.5,24,-2,7,7,0,6,11,4,2,0,1,12,0,0,0,0,,,,,,1
Sutter Patrick,Defender,EV Zug,08-09,1,0,0,-,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1
Sutter Sebastian,Forward,EHC Biel,12-13,21,1,7,14.29,0.33,0,1,0.05,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,1
Sutter Sebastian,Forward,EHC Biel,13-14,8,0,5,0,0.62,0,0,0.0,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,-,0.0,1
Sutter Sebastian,Forward,Kloten Flyers,10-11,6,1,5,20,0.83,0,1,0.17,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,1
Sutter Sebastian,Forward,Kloten Flyers,11-12,30,3,12,25,0.4,2,5,0.17,2,3,2,0,0,3,2,0,0,0,0,1,0,0,0,0,,,,,,1
